ax,ay,az,gx,gy,gz,date_time,temp,pressure
,,,,,,2017-4-3	17:4:51,,
0.113281,-0.984375,0.0742188,-1.19019,6.16455,-0.579834,,,
0.117188,-0.980469,0.0585938,-2.44141,6.53076,-0.701904,,,
0.103516,-0.974609,0.0546875,-3.66211,6.53076,-0.854492,,,
0.113281,-0.958984,0.0625,-3.84521,6.073,-0.488281,,,
0.107422,-0.957031,0.0625,-3.57056,5.79834,0.0305176,,,
0.0820312,-0.964844,0.0664062,-3.75366,5.24902,0.915527,,,
0.0742188,-0.964844,0.0917969,-3.96729,4.88281,1.61743,,,
0.0859375,-0.992188,0.03125,-3.20435,7.04956,2.53296,,,
0.0761719,-0.976562,0.046875,-2.71606,7.14111,2.74658,,,
0.0664062,-0.984375,0.0429688,-1.7395,6.95801,2.86865,,,
0.0898438,-0.972656,0.0390625,-1.09863,6.92749,2.65503,,,
0.0625,-0.988281,0.03125,-0.0915527,6.86646,1.92261,,,
0.0625,-0.970703,0.0488281,0.732422,6.86646,1.31226,,,
0.0625,-0.992188,0.0351562,1.49536,6.7749,0.823975,,,
0.0703125,-0.960938,0.0390625,1.89209,7.08008,0.610352,,,
0.0820312,-0.980469,0.015625,1.89209,7.41577,0.518799,,,
0.0742188,-0.957031,0.046875,2.22778,7.47681,0.396729,,,
0.078125,-0.962891,0.0507812,2.86865,7.2937,0.0915527,,,
0.078125,-0.949219,0.046875,3.23486,6.95801,-0.12207,,,
0.0742188,-0.941406,0.00390625,3.20435,6.68335,-0.244141,,,
0.0820312,-0.941406,0.00585938,3.54004,6.13403,0,,,
0.078125,-0.964844,0.0136719,3.23486,5.76782,0.152588,,,
0.0898438,-0.949219,0.0273438,2.80762,5.43213,0.213623,,,
0.0898438,-0.941406,0.0292969,2.62451,5.21851,0.12207,,,
0.0625,-0.972656,0.0292969,2.41089,5.58472,0.183105,,,
0.0742188,-0.951172,0.0078125,2.22778,5.37109,0.152588,,,
0.0742188,-0.980469,0.015625,2.16675,5.64575,0.457764,,,
0.0703125,-0.992188,0,1.86157,5.46265,0.762939,,,
0.0703125,-0.976562,0.0273438,1.86157,5.67627,0.640869,,,
0.0859375,-0.980469,0.00976562,2.01416,5.43213,0.579834,,,
0.0742188,-0.960938,0.0234375,1.49536,5.40161,0.366211,,,
0.078125,-0.957031,0.00195312,1.09863,5.27954,0.427246,,,
0.0898438,-0.980469,-0.00585938,0.793457,4.79126,0.488281,,,
0.0664062,-0.945312,0.00195312,0.579834,4.3335,0.549316,,,
0.0664062,-0.96875,0.00390625,0.274658,3.90625,0.640869,,,
0.078125,-0.960938,0.0273438,0.701904,3.38745,0.396729,,,
0.0703125,-0.957031,0.015625,0.976562,2.86865,0.366211,,,
0.0683594,-0.953125,0.00585938,1.28174,2.41089,0.427246,,,
0.0703125,-0.941406,0.00976562,1.37329,1.64795,0.671387,,,
,,,,,,2017-4-3	17:14:5,30,0
0.0625,-0.960938,0.00195312,1.46484,1.12915,0.0305176,,,
0.0664062,-0.976562,0.00585938,1.37329,0.732422,0.0305176,,,
0.0644531,-0.960938,0,1.5564,0.244141,-0.12207,,,
0.0839844,-0.947266,0.00976562,1.67847,0.0610352,-0.427246,,,
0.0761719,-0.958984,0.0078125,1.77002,-0.396729,-0.549316,,,
0.0683594,-0.962891,0.0195312,2.28882,-0.793457,-0.518799,,,
0.0625,-0.947266,0.015625,2.34985,-0.976562,-0.183105,,,
0.078125,-0.943359,0.015625,2.74658,-1.06812,-0.0915527,,,
0.0664062,-0.955078,0.015625,3.05176,-1.00708,-0.0305176,,,
0.0625,-0.955078,0.0214844,2.83813,-1.19019,0.0305176,,,
0.0742188,-0.958984,0.0117188,1.70898,-1.2207,-0.0915527,,,
0.0742188,-1,0.015625,0.823975,-1.15967,0.274658,,,
0.0625,-0.992188,0.00195312,0.366211,-0.946045,0.579834,,,
0.0703125,-0.978516,0.00195312,0.427246,-0.946045,0.915527,,,
0.0722656,-0.984375,0.0273438,0.823975,-0.915527,0.915527,,,
0.0898438,-0.988281,0.046875,1.46484,-0.915527,0.762939,,,
0.078125,-0.984375,0.0136719,2.31934,-0.762939,0.671387,,,
0.0722656,-0.966797,0.0527344,3.26538,-0.610352,0.701904,,,
0.0859375,-0.964844,0.0546875,3.69263,-0.793457,0.854492,,,
0.0820312,-0.949219,0.0429688,3.54004,-1.15967,1.0376,,,
0.0722656,-0.972656,0.0546875,4.11987,-1.34277,1.09863,,,
0.0703125,-0.964844,0.03125,4.02832,-1.61743,0.823975,,,
0.0859375,-0.958984,0.0253906,3.93677,-1.2207,0.366211,,,
0.078125,-0.988281,0.046875,3.479,-0.854492,0.152588,,,
0.0859375,-0.972656,0.046875,3.08228,-0.305176,0.0610352,,,
0.0664062,-0.978516,0.03125,2.59399,0.244141,0.0305176,,,
0.078125,-0.992188,0.0390625,1.95312,0.610352,0.152588,,,
0.078125,-1,0.03125,1.80054,1.12915,0.0915527,,,
0.0820312,-0.980469,0.0507812,1.77002,1.34277,0.0915527,,,
0.0859375,-0.984375,0.0390625,1.67847,1.43433,0.396729,,,
0.0820312,-0.964844,0.0566406,1.09863,1.25122,0.610352,,,
0.0859375,-0.951172,0.0390625,0.732422,1.0376,0.854492,,,
0.0878906,-0.988281,0.0351562,1.52588,2.34985,0.732422,,,
0.0683594,-0.984375,0.0546875,1.70898,2.22778,0.854492,,,
0.0683594,-0.984375,0.0566406,1.89209,2.47192,1.15967,,,
0.0722656,-0.958984,0.0410156,1.89209,2.62451,1.2207,,,
0.0683594,-0.962891,0.03125,2.22778,2.41089,1.2207,,,
0.0722656,-0.964844,0.0605469,1.89209,2.28882,1.28174,,,
0.0644531,-0.960938,0.046875,2.01416,2.38037,1.28174,,,
0.0625,-0.980469,0.03125,2.13623,2.83813,1.19019,,,
0.0761719,-0.955078,0.0390625,2.13623,2.65503,1.25122,,,
0.0742188,-0.958984,0.046875,2.28882,2.65503,1.09863,,,
0.0664062,-0.955078,0.0488281,2.71606,2.34985,1.06812,,,
0.0820312,-0.957031,0.0351562,2.38037,2.34985,0.946045,,,
0.0878906,-0.943359,0.0507812,2.34985,2.01416,0.671387,,,
0.0898438,-0.96875,0.0527344,2.0752,2.13623,0.701904,,,
0.0644531,-0.951172,0.0585938,2.13623,2.31934,0.762939,,,
0.0820312,-0.953125,0.0507812,2.10571,2.2583,0.488281,,,
0.0761719,-0.964844,0.0585938,2.0752,2.47192,0.488281,,,
0.0898438,-0.976562,0.0546875,1.92261,2.50244,0.396729,,,
0.0683594,-0.980469,0.0566406,1.70898,2.68555,0.457764,,,
0.078125,-0.96875,0.0449219,1.2207,2.19727,0.549316,,,
0.0820312,-0.943359,0.046875,1.61743,1.92261,0.457764,,,
0.0742188,-0.939453,0.0351562,1.40381,1.92261,0.366211,,,
0.0644531,-0.953125,0.046875,1.37329,1.95312,0.274658,,,
0.0898438,-0.957031,0.0410156,1.52588,2.13623,0.213623,,,
0.0917969,-0.945312,0.0429688,1.40381,2.31934,0.152588,,,
0.078125,-0.943359,0.0546875,1.43433,2.44141,0.305176,,,
0.0703125,-0.941406,0.0351562,1.52588,2.44141,0.396729,,,
0.0917969,-0.958984,0.0429688,1.31226,2.56348,0.396729,,,
0.0644531,-0.957031,0.0488281,1.31226,2.56348,0.366211,,,
0.0898438,-0.960938,0.0429688,1.43433,2.89917,0.152588,,,
0.0644531,-0.943359,0.0429688,1.06812,3.57056,0,,,
0.0839844,-0.951172,0.046875,0.823975,4.45557,-0.152588,,,
0.0683594,-0.951172,0.0546875,0.732422,3.78418,0.0610352,,,
0.0703125,-0.976562,0.046875,0.88501,3.90625,-0.12207,,,
0.0859375,-0.988281,0.0429688,0.671387,3.8147,-0.457764,,,
0.078125,-0.988281,0.0585938,0.518799,3.93677,-0.518799,,,
0.0625,-0.949219,0.0507812,0.915527,4.15039,-0.518799,,,
0.0644531,-0.960938,0.046875,1.19019,4.08936,-0.762939,,,
0.0625,-0.984375,0.0351562,1.2207,3.57056,-0.579834,,,
0.0644531,-0.957031,0.0546875,1.0376,3.479,-0.488281,,,
0.0683594,-0.978516,0.0351562,1.12915,3.41797,-0.152588,,,
0.0742188,-1,0.0136719,1.00708,3.479,-0.183105,,,
0.0625,-0.984375,0.03125,0.701904,3.75366,-0.12207,,,
0.0664062,-0.984375,0.0214844,0.88501,3.69263,-0.457764,,,
0.0722656,-0.953125,0,0.946045,3.87573,-0.427246,,,
0.0820312,-0.943359,0.0175781,0.976562,3.72314,-0.457764,,,
0.0898438,-0.955078,0.0390625,1.52588,3.26538,-0.427246,,,
0.0917969,-0.960938,0.0273438,1.7395,3.02124,-0.396729,,,
0.0683594,-0.943359,0.0371094,1.7395,2.86865,-0.549316,,,
0.078125,-0.941406,0.0117188,1.5564,2.83813,-0.579834,,,
0.0898438,-0.958984,0.0195312,1.58691,2.89917,-0.671387,,,
0.0644531,-0.951172,0.00976562,1.5564,3.14331,-0.732422,,,
0.078125,-0.958984,0.0117188,1.52588,3.479,-0.762939,,,
0.0859375,-0.958984,0.0234375,1.7395,3.60107,-0.823975,,,
0.0917969,-0.947266,0.0195312,1.52588,3.84521,-0.640869,,,
0.0820312,-0.953125,0.015625,1.5564,3.479,-0.579834,,,
0.078125,-0.964844,0.0234375,1.43433,3.41797,-0.518799,,,
0.0722656,-0.988281,0.0234375,1.43433,3.38745,-0.457764,,,
0.0898438,-0.984375,0.0234375,1.80054,3.57056,-0.396729,,,
0.0820312,-0.984375,0.00585938,1.70898,3.69263,-0.0915527,,,
0.0722656,-0.960938,0.00976562,1.92261,3.69263,0.0610352,,,
0.0898438,-0.955078,0.0273438,2.41089,3.60107,0.12207,,,
0.0625,-0.96875,0.0078125,2.16675,3.14331,0.12207,,,
0.0664062,-0.947266,0.0136719,2.04468,2.92969,0.12207,,,
0.0859375,-0.974609,0.0292969,0.762939,3.08228,0.0610352,,,
0.0898438,-0.978516,0.00390625,0.488281,3.17383,-0.0305176,,,
0.0703125,-0.945312,0.0195312,0.396729,3.08228,-0.152588,,,
0.0742188,-0.955078,0.0117188,0.671387,3.26538,-0.0305176,,,
0.0722656,-0.943359,0.0253906,0.793457,3.11279,0.213623,,,
0.0898438,-0.976562,0.0175781,0.946045,2.92969,0.213623,,,
0.0664062,-0.951172,0.0195312,0.823975,2.62451,-0.0305176,,,
0.0703125,-0.951172,0.00976562,0.976562,2.41089,-0.0915527,,,
0.0761719,-0.960938,0.0214844,1.49536,2.0752,-0.0915527,,,
0.0742188,-0.957031,0,1.64795,2.44141,0,,,
0.0898438,-0.964844,0.015625,1.7395,2.10571,0.213623,,,
0.0859375,-0.953125,0.00585938,1.64795,2.16675,0.366211,,,
0.0859375,-0.984375,0.0253906,1.70898,2.28882,0.427246,,,
0.0703125,-0.980469,0.00585938,1.80054,2.2583,0.610352,,,
0.0859375,-0.996094,0.015625,1.95312,1.95312,0.549316,,,
0.0898438,-0.988281,0.015625,1.80054,1.89209,0.579834,,,
0.0625,-0.96875,0.0078125,1.28174,1.83105,0.671387,,,
0.0898438,-0.976562,0,1.67847,1.67847,0.701904,,,
0.0625,-0.941406,0.0273438,2.10571,1.31226,0.518799,,,
0.0625,-0.955078,0.0195312,1.77002,1.09863,0.335693,,,
0.0742188,-0.958984,0.0195312,2.19727,1.00708,0.244141,,,
0.0898438,-0.951172,0.0214844,2.31934,0.579834,0,,,
0.0742188,-0.976562,0.0234375,2.34985,0.823975,-0.0610352,,,
0.0625,-0.980469,0.0136719,2.47192,0.946045,0.244141,,,
0.0898438,-0.996094,0.015625,2.16675,0.701904,0.274658,,,
0.078125,-0.943359,0.0273438,2.0752,0.732422,0.427246,,,
0.0898438,-0.955078,0.0273438,2.01416,0.457764,0.244141,,,
0.0820312,-0.96875,0.015625,2.62451,0.488281,0.305176,,,
0.0625,-0.970703,0.0195312,2.01416,0.762939,0.396729,,,
0.0898438,-0.960938,0.00976562,1.52588,0.518799,0.793457,,,
0.0800781,-1,0.0292969,1.40381,1.0376,1.0376,,,
0.0859375,-0.996094,0.00585938,1.00708,1.67847,0.823975,,,
0.0820312,-0.960938,0.0234375,1.52588,1.12915,0.915527,,,
0.0839844,-0.984375,0.0175781,1.34277,1.31226,1.0376,,,
0.0839844,-0.976562,0.0429688,1.49536,1.37329,1.00708,,,
0.0625,-0.943359,0.0507812,1.2207,1.52588,1.00708,,,
0.0839844,-0.955078,0.0410156,1.34277,1.61743,0.854492,,,
0.0683594,-0.992188,0.0585938,1.61743,1.80054,0.579834,,,
0.0800781,-0.988281,0.0273438,1.98364,2.16675,0.610352,,,
0.0644531,-0.972656,0.0292969,2.16675,2.50244,0.610352,,,
0.0878906,-0.972656,0.0214844,2.50244,2.44141,0.549316,,,
0.0683594,-0.958984,0.046875,2.50244,2.31934,0.518799,,,
0.0722656,-0.958984,0.015625,2.44141,2.34985,0.518799,,,
0.0625,-0.96875,0.0175781,2.59399,2.10571,0.427246,,,
0.0761719,-0.96875,0.0546875,2.74658,1.89209,0.274658,,,
0.0703125,-0.96875,0.03125,2.44141,1.52588,0.0610352,,,
0.0722656,-0.949219,0.0449219,2.31934,1.98364,-0.12207,,,
0.0664062,-0.972656,0.0546875,2.44141,1.77002,-0.0915527,,,
0.0703125,-0.970703,0.0117188,2.31934,1.89209,-0.0305176,,,
0.078125,-0.966797,0,1.89209,2.0752,0.0610352,,,
0.0917969,-0.957031,0.0253906,1.70898,2.04468,0.274658,,,
0.0917969,-0.980469,0.0351562,1.7395,1.95312,0.366211,,,
0.0859375,-0.980469,0.0234375,1.37329,2.19727,0.549316,,,
0.0898438,-0.953125,0.0253906,1.40381,2.31934,0.488281,,,
0.0664062,-0.958984,0.00976562,1.15967,2.44141,0.488281,,,
0.0722656,-0.970703,0.0292969,0.946045,2.83813,0.518799,,,
0.0703125,-0.988281,0.03125,0.701904,2.68555,0.549316,,,
0.0742188,-0.976562,0.046875,0.518799,2.44141,0.518799,,,
0.0644531,-0.96875,0.0351562,0.488281,2.38037,0.274658,,,
0.0722656,-0.957031,0.03125,0.701904,2.38037,0.183105,,,
0.0742188,-0.957031,0.0273438,0.946045,2.53296,-0.0915527,,,
0.0625,-0.966797,0.0253906,0.976562,2.44141,-0.274658,,,
0.0898438,-0.945312,0.0078125,1.15967,2.62451,-0.488281,,,
0.0644531,-0.957031,0.0292969,1.00708,2.71606,-0.518799,,,
0.0800781,-0.960938,0.0410156,1.7395,3.26538,-0.671387,,,
0.0761719,-0.972656,0.0078125,1.7395,3.14331,-0.610352,,,
0.0859375,-0.980469,0.0332031,1.83105,2.68555,-0.274658,,,
0.0839844,-0.988281,0.0546875,1.67847,2.7771,-0.0915527,,,
0.0664062,-0.966797,0.0429688,1.28174,2.41089,-0.0610352,,,
0.0625,-0.939453,0.0351562,1.25122,2.47192,-0.0915527,,,
0.078125,-0.949219,0.046875,1.34277,2.38037,-0.0305176,,,
0.0859375,-0.955078,0.0273438,1.52588,2.22778,-0.152588,,,
0.0703125,-0.958984,0.0253906,1.28174,2.16675,-0.183105,,,
0.0859375,-0.984375,0.0332031,1.15967,2.41089,-0.366211,,,
0.0898438,-0.988281,0.00585938,1.25122,2.31934,-0.213623,,,
0.0703125,-0.953125,0.0136719,1.61743,2.41089,-0.213623,,,
0.0703125,-0.988281,0,1.40381,2.7771,-0.213623,,,
0.0742188,-0.980469,0.0292969,0.732422,3.35693,-0.305176,,,
0.078125,-0.988281,0.0136719,0.976562,3.44849,-0.488281,,,
0.0703125,-0.964844,0.0429688,0.88501,3.75366,-0.671387,,,
0.0898438,-0.941406,0.03125,0.427246,3.50952,-0.671387,,,
0.0644531,-0.955078,0.0351562,0.671387,3.2959,-0.671387,,,
0.0820312,-0.945312,0.0234375,1.00708,3.05176,-0.610352,,,
0.0742188,-0.941406,0.015625,0.88501,3.20435,-0.488281,,,
0.0742188,-0.951172,0.00585938,1.0376,2.83813,-0.427246,,,
0.078125,-0.976562,0.015625,1.0376,2.80762,-0.579834,,,
0.0664062,-0.980469,0.0273438,1.25122,2.86865,-0.488281,,,
0.0664062,-0.996094,0.0117188,1.19019,2.96021,-0.305176,,,
0.0820312,-0.960938,0.00585938,1.15967,2.99072,-0.0915527,,,
0.0742188,-0.972656,0.00976562,1.12915,2.7771,-0.0915527,,,
0.0859375,-0.988281,0.0390625,0.854492,2.92969,0.0305176,,,
0.0664062,-0.980469,0.015625,0.823975,3.2959,0.213623,,,
0.0898438,-0.96875,0.00585938,0.793457,3.17383,0.366211,,,
0.078125,-0.960938,0.0234375,0.823975,3.26538,0.396729,,,
0.0703125,-0.96875,0.0195312,1.09863,3.44849,0.549316,,,
0.0820312,-0.976562,0.0078125,1.2207,3.57056,0.793457,,,
,,,,,,2017-4-3	17:14:10,30,0
0.0898438,-0.949219,0.0078125,1.40381,3.78418,0.488281,,,
0.0664062,-0.964844,0.00585938,1.40381,3.50952,0.518799,,,
0.0859375,-0.972656,0.0292969,1.5564,3.35693,0.488281,,,
0.0859375,-0.976562,0.0078125,1.46484,3.41797,0.793457,,,
0.0625,-0.984375,0,1.40381,3.60107,1.00708,,,
0.0703125,-0.992188,0.0078125,1.09863,3.66211,0.976562,,,
0.078125,-0.958984,0,0.854492,3.60107,0.793457,,,
0.0859375,-0.972656,0.0292969,0.671387,3.72314,0.549316,,,
0.0625,-0.939453,0.015625,1.09863,3.66211,0.427246,,,
0.0878906,-0.958984,0.0234375,1.34277,3.479,0.427246,,,
0.0761719,-0.972656,0.015625,1.77002,3.41797,0.244141,,,
0.0625,-0.964844,0.00976562,2.13623,3.14331,0.0915527,,,
0.0859375,-0.960938,0.0234375,2.22778,2.71606,0.0610352,,,
0.0839844,-0.96875,0.0234375,2.50244,3.02124,0.0610352,,,
0.0820312,-0.980469,0.0175781,2.04468,3.14331,0.12207,,,
0.078125,-0.988281,0.0234375,2.13623,2.92969,0.183105,,,
0.0898438,-0.984375,0.0273438,2.34985,2.96021,0.0610352,,,
0.0742188,-0.996094,0.0195312,2.44141,2.89917,0.305176,,,
0.0859375,-0.980469,0.0117188,1.92261,2.96021,0.518799,,,
0.0664062,-0.976562,0.0117188,2.13623,2.80762,0.579834,,,
0.0625,-0.96875,0,1.89209,2.7771,0.396729,,,
0.078125,-0.955078,0.00390625,1.92261,2.7771,0.640869,,,
0.078125,-0.957031,0.00585938,1.64795,2.86865,0.488281,,,
0.0703125,-0.972656,0.0273438,1.7395,2.59399,0.366211,,,
0.0820312,-0.980469,0.0078125,1.80054,2.65503,0.518799,,,
0.0820312,-0.953125,0.00390625,1.61743,2.31934,0.366211,,,
0.0859375,-0.962891,0,1.64795,2.0752,0.274658,,,
0.0625,-0.962891,0.0214844,1.92261,1.52588,0.396729,,,
0.0742188,-0.947266,0.0234375,1.49536,1.40381,0.488281,,,
0.0820312,-0.941406,0.0117188,1.2207,1.61743,0.396729,,,
0.0625,-0.951172,0.0273438,1.37329,1.70898,0.335693,,,
0.0664062,-0.96875,0.0195312,1.58691,1.7395,0.274658,,,
0.0859375,-0.96875,0.0253906,1.80054,-0.0915527,0.488281,,,
0.0859375,-0.96875,0.0117188,1.98364,-0.183105,0.335693,,,
0.0742188,-0.988281,0.0195312,1.70898,0.0610352,0.366211,,,
0.0761719,-0.964844,0.0253906,1.98364,0.305176,0.274658,,,
0.0664062,-0.996094,0.0253906,1.70898,0.579834,0.488281,,,
0.0917969,-0.96875,0.015625,1.80054,0.488281,0.579834,,,
0.0664062,-0.976562,0.0234375,1.58691,0.701904,0.610352,,,
0.0703125,-0.96875,0.0175781,1.95312,0.549316,0.549316,,,
0.0703125,-0.972656,0,1.67847,0.579834,0.579834,,,
0.0761719,-0.964844,0.0214844,1.86157,0.0305176,0.732422,,,
0.0644531,-0.976562,0.03125,2.10571,0.366211,0.701904,,,
0.0820312,-0.980469,0.0195312,2.04468,0.671387,0.518799,,,
0.0859375,-0.984375,0.0410156,1.92261,0.701904,0.671387,,,
0.0820312,-0.980469,0.0273438,1.98364,0.549316,0.671387,,,
0.0625,-0.984375,0.0410156,2.10571,0.610352,0.610352,,,
0.0683594,-1,0.0253906,2.10571,0.427246,0.610352,,,
0.0703125,-0.96875,0.0253906,2.47192,0.274658,0.457764,,,
0.078125,-0.958984,0.0136719,2.44141,0.305176,0.457764,,,
0.0644531,-0.972656,0.03125,2.19727,0.274658,0.549316,,,
0.0683594,-0.976562,0.00976562,2.2583,0.244141,0.610352,,,
0.0800781,-0.962891,0.0546875,2.19727,-0.0610352,0.549316,,,
0.0859375,-0.972656,0.0292969,2.19727,0.12207,0.488281,,,
0.0898438,-0.984375,0.0273438,2.31934,0.427246,0.396729,,,
0.0859375,-0.964844,0.0390625,2.38037,0.549316,0.488281,,,
0.0703125,-0.980469,0.0175781,2.16675,1.06812,0.274658,,,
0.0859375,-0.984375,0.0585938,1.80054,1.5564,0,,,
0.0722656,-0.980469,0.0390625,1.7395,1.43433,0.0915527,,,
0.0800781,-0.976562,0.0507812,1.58691,1.34277,0.152588,,,
0.0625,-0.953125,0.03125,1.15967,0.976562,0.152588,,,
0.0820312,-0.962891,0.0351562,1.43433,0.854492,0.183105,,,
0.078125,-0.951172,0.0351562,1.7395,0.823975,0.213623,,,
0.0722656,-0.943359,0.00390625,1.49536,1.06812,0.0915527,,,
0.0625,-0.976562,0.0273438,1.67847,1.67847,0.213623,,,
0.0898438,-0.992188,0.0429688,1.5564,1.89209,0.213623,,,
0.0683594,-0.980469,0.0429688,1.40381,1.89209,0.152588,,,
0.0898438,-0.976562,0.0449219,1.40381,2.19727,0.335693,,,
0.0683594,-0.955078,0.0390625,1.77002,2.04468,0.305176,,,
0.0898438,-0.96875,0.0566406,1.7395,1.86157,0.305176,,,
0.0664062,-0.996094,0.0527344,1.7395,1.98364,0.152588,,,
0.0917969,-0.953125,0.0390625,1.70898,2.0752,0.12207,,,
0.0859375,-0.96875,0.0332031,1.52588,2.04468,0.0305176,,,
0.0898438,-0.962891,0.0527344,1.61743,2.22778,0.0305176,,,
0.0742188,-0.943359,0.0390625,1.92261,1.92261,0,,,
0.0820312,-0.947266,0.046875,2.04468,2.19727,-0.0915527,,,
0.0625,-0.972656,0.0585938,1.83105,2.38037,-0.0915527,,,
0.0683594,-1,0.0527344,1.89209,2.56348,-0.0610352,,,
0.0625,-0.980469,0.046875,1.80054,3.17383,-0.0305176,,,
0.0742188,-0.964844,0.0507812,1.5564,3.2959,0.0915527,,,
0.078125,-0.96875,0.0371094,1.31226,3.2959,-0.0305176,,,
0.0761719,-0.957031,0.0566406,1.5564,3.2959,-0.0305176,,,
0.0683594,-0.943359,0.0488281,1.61743,3.38745,0.152588,,,
0.0683594,-0.947266,0.0566406,1.46484,3.02124,0.0610352,,,
0.0664062,-0.96875,0.0546875,1.19019,2.62451,-0.0915527,,,
0.0859375,-0.976562,0.046875,1.61743,2.89917,-0.0915527,,,
0.0859375,-0.980469,0.0585938,1.5564,3.14331,0.0610352,,,
0.0625,-0.939453,0.0507812,1.64795,3.17383,-0.0305176,,,
0.0898438,-0.943359,0.0351562,1.61743,2.99072,0,,,
0.0859375,-0.947266,0.03125,1.46484,2.56348,-0.0915527,,,
0.0683594,-0.96875,0.0449219,1.09863,2.31934,-0.0915527,,,
0.0625,-0.943359,0.0527344,1.12915,2.28882,0.12207,,,
0.078125,-0.972656,0.0351562,1.15967,2.56348,0.213623,,,
0.0742188,-1,0.0253906,0.793457,2.74658,-0.0305176,,,
0.0859375,-0.992188,0.0332031,1.25122,2.86865,-0.0610352,,,
0.0664062,-0.976562,0.0585938,1.43433,2.74658,0.0305176,,,
0.0683594,-0.955078,0.0351562,1.64795,2.53296,0.213623,,,
0.0859375,-0.972656,0.0488281,1.80054,2.56348,0.213623,,,
0.0820312,-0.947266,0.0410156,1.77002,2.2583,0.12207,,,
0.0683594,-0.964844,0.046875,1.86157,2.28882,0.12207,,,
0.0664062,-0.962891,0.0390625,1.77002,2.44141,0.183105,,,
0.0820312,-0.953125,0.0585938,1.70898,2.68555,0.183105,,,
0.0898438,-0.976562,0.0429688,1.89209,2.74658,0.0305176,,,
0.0703125,-0.996094,0.046875,1.70898,2.99072,0.183105,,,
0.0625,-0.984375,0.0585938,1.28174,2.86865,0.152588,,,
0.0722656,-0.976562,0.0429688,1.19019,3.17383,0.274658,,,
0.078125,-0.955078,0.046875,1.15967,2.68555,0.244141,,,
0.0917969,-0.951172,0.0546875,1.34277,2.62451,0.183105,,,
0.0625,-0.960938,0.0429688,1.40381,2.65503,0.0915527,,,
0.0898438,-0.960938,0.0390625,1.5564,2.65503,0.0610352,,,
0.0820312,-0.943359,0.0429688,1.7395,2.7771,0.12207,,,
0.0898438,-0.96875,0.0585938,1.43433,2.65503,0.0305176,,,
0.078125,-0.941406,0.0449219,1.28174,2.83813,0.0915527,,,
0.078125,-0.972656,0.0273438,1.5564,2.89917,0.12207,,,
0.0761719,-0.947266,0.0253906,1.0376,2.86865,0,,,
0.078125,-0.957031,0.0351562,1.19019,3.08228,0,,,
0.0683594,-0.960938,0.0429688,0.88501,3.11279,0.0305176,,,
0.0820312,-0.984375,0.046875,1.19019,3.35693,-0.0305176,,,
0.0859375,-0.96875,0.0332031,1.09863,3.60107,0,,,
0.0859375,-0.951172,0.0546875,1.28174,3.63159,0.152588,,,
0.0917969,-0.957031,0.0507812,1.31226,3.84521,0,,,
0.0761719,-0.96875,0.0390625,1.46484,3.78418,-0.12207,,,
0.0859375,-0.964844,0.0390625,0.976562,3.63159,-0.12207,,,
0.0859375,-0.943359,0.0117188,1.09863,3.54004,-0.12207,,,
0.078125,-0.964844,0.0175781,0.671387,3.63159,-0.152588,,,
0.0898438,-0.958984,0,0.671387,3.20435,-0.183105,,,
0.0898438,-0.976562,0.00390625,0.640869,3.08228,0.0610352,,,
0.0625,-0.951172,0.0175781,0.335693,2.71606,0,,,
0.0917969,-0.976562,0,1.28174,3.32642,0.244141,,,
0.0683594,-0.980469,0.0253906,1.06812,3.35693,0.12207,,,
0.0859375,-0.976562,0.0234375,1.58691,3.41797,-0.0610352,,,
0.0625,-0.976562,0.0078125,1.52588,3.41797,-0.0305176,,,
0.0664062,-0.947266,0.0175781,1.34277,3.54004,0.12207,,,
0.0742188,-0.939453,0.0234375,1.43433,3.41797,0.305176,,,
0.0878906,-0.964844,0.015625,0.823975,3.11279,0.579834,,,
0.078125,-0.964844,0.00390625,0.488281,2.96021,0.793457,,,
0.0664062,-0.96875,0.00390625,0.183105,2.7771,0.946045,,,
0.078125,-0.96875,0.0273438,0.366211,2.71606,1.12915,,,
0.0761719,-1,0.0332031,0.823975,2.7771,1.34277,,,
0.0859375,-0.988281,0.0117188,0.610352,3.14331,1.67847,,,
0.0820312,-0.990234,0.0273438,0.396729,3.32642,1.89209,,,
0.0742188,-0.947266,0.00390625,-0.335693,3.11279,1.61743,,,
0.0625,-0.96875,0.0078125,-1.19019,3.17383,1.2207,,,
0.0664062,-0.951172,0.0195312,-1.46484,2.96021,0.732422,,,
0.0898438,-0.957031,0.015625,-1.12915,2.92969,0.0305176,,,
0.0664062,-0.958984,0.00585938,-0.762939,2.92969,-0.610352,,,
0.0625,-0.947266,0.0175781,-0.0915527,3.14331,-1.00708,,,
0.078125,-0.974609,0.00390625,0.213623,3.11279,-0.793457,,,
0.0742188,-0.958984,0.0234375,0.579834,3.05176,-0.610352,,,
0.0644531,-0.972656,0.0117188,0.701904,2.96021,-0.793457,,,
0.078125,-0.951172,0.0292969,1.0376,2.7771,-0.732422,,,
0.0820312,-0.939453,0.0273438,1.34277,2.56348,-0.640869,,,
0.078125,-0.951172,0.00390625,1.7395,2.44141,-0.671387,,,
0.0625,-0.957031,0.00390625,1.46484,2.38037,-0.640869,,,
0.0820312,-0.947266,0.0117188,1.25122,2.50244,-0.488281,,,
0.0917969,-0.947266,0.0136719,0.854492,2.53296,-0.12207,,,
